state,gender,year,name,number
MD,F,1950,Maureen,39
MD,F,1950,Julia,43
ME,F,1950,Rita,46
ME,F,1950,Norma,39
MI,F,1950,Rebecca,271
MI,F,1950,Cathy,269
MI,F,1950,Maria,97
MI,F,1950,Leslie,96
MI,F,1950,Lynne,128
MI,F,1950,Glenda,80
MI,F,1950,Roxanne,50
MN,F,1950,Marjorie,89
MN,F,1950,Mary,1811
MN,F,1950,Shirley,230
MO,F,1950,Cynthia,323
MO,F,1950,Christina,38
MO,F,1950,Annette,39
MO,F,1950,Katherine,129
MO,F,1950,Pamela,496
MO,F,1950,Loretta,79
MS,F,1950,Alma,75
MS,F,1950,Rose,122
MS,F,1950,Audrey,46
NC,F,1950,Elaine,89
NC,F,1950,Joy,51
NC,F,1950,Frances,320
NC,F,1950,Brenda,1606
NC,F,1950,Marian,41
NC,F,1950,Hazel,104
ND,F,1950,Sharon,123
ND,F,1950,Peggy,63
NE,F,1950,Elizabeth,74
NH,F,1950,Brenda,62
NJ,F,1950,Joan,466
NJ,F,1950,Wanda,59
NJ,F,1950,Jane,346
NM,F,1950,Carolyn,51
NM,F,1950,Irene,81
NY,F,1950,Carolann,44
NY,F,1950,Agnes,87
NY,F,1950,Naomi,88
NY,F,1950,Sara,132
NY,F,1950,Marian,117
NY,F,1950,Karin,48
NY,F,1950,Martha,467
NY,F,1950,Antoinette,164
NY,F,1950,Arleen,60
NY,F,1950,Johanna,58
NY,F,1950,Kathleen,3162
NY,F,1950,Celeste,78
NY,F,1950,Pauline,124
OH,F,1950,Jane,578
OH,F,1950,Candace,111
OH,F,1950,Thelma,55
OH,F,1950,Geraldine,147
OH,F,1950,Evelyn,136
OH,F,1950,Shelley,96
OH,F,1950,Donna,1145
OH,F,1950,June,108
OH,F,1950,Peggy,486
OH,F,1950,Connie,559
OH,F,1950,Paulette,108
OK,F,1950,Sarah,37
OK,F,1950,Dianna,42
OK,F,1950,Jane,87
OK,F,1950,Gwendolyn,37
OK,F,1950,Barbara,434
OR,F,1950,Joan,57
OR,F,1950,Teresa,101
PA,F,1950,Ella,39
PA,F,1950,Frances,433
PA,F,1950,June,174
PA,F,1950,Lydia,57
PA,F,1950,Gale,43
PA,F,1950,Marianne,187
PA,F,1950,Lana,55
PA,F,1950,Doris,279
PA,F,1950,Marguerite,87
RI,F,1950,Catherine,63
RI,F,1950,Beverly,45
SC,F,1950,Cheryl,98
SC,F,1950,Hazel,66
SC,F,1950,Anna,84
SD,F,1950,Dianne,37
SD,F,1950,Bonnie,70
SD,F,1950,Lois,42
TN,F,1950,Carolyn,709
TN,F,1950,Pamela,299
TN,F,1950,Lynn,50
TN,F,1950,Gloria,236
TX,F,1950,Raquel,68
TX,F,1950,Joann,59
TX,F,1950,Cecilia,114
TX,F,1950,Ester,81
TX,F,1950,Priscilla,70
TX,F,1950,Vicki,415
TX,F,1950,Leonor,39
TX,F,1950,Aurora,134
UT,F,1950,Christine,131
UT,F,1950,Jean,38
VA,F,1950,Suzanne,83
VA,F,1950,Julia,103
VA,F,1950,Geraldine,71
VA,F,1950,Rose,122
VA,F,1950,Beverly,185
VA,F,1950,Andrea,44
VT,F,1950,Linda,237
VT,F,1950,Mary,156
WA,F,1950,Sharon,387
WA,F,1950,Jennifer,68
WA,F,1950,Margaret,216
WA,F,1950,Sandra,442
WI,F,1950,Audrey,47
WI,F,1950,Teresa,61
WI,F,1950,Candace,52
WV,F,1950,Rhonda,55
WV,F,1950,Janet,261
WV,F,1950,Margaret,245
WV,F,1950,Sylvia,51
AL,F,1951,Debbie,38
AL,F,1951,Clara,84
AL,F,1951,Bessie,66
AL,F,1951,Betty,616
AL,F,1951,Ellen,71
AL,F,1951,Kay,55
AL,F,1951,Marilyn,143
AL,F,1951,Joann,43
AR,F,1951,Catherine,62
AR,F,1951,Jo,116
AR,F,1951,Kathryn,92
AR,F,1951,Emma,76
AR,F,1951,Patricia,524
AZ,F,1951,Betty,74
CA,F,1951,Emily,73
CA,F,1951,Nora,99
CA,F,1951,Janice,1023
CA,F,1951,Sue,164
CA,F,1951,Lorna,74
CA,F,1951,Florence,66
CA,F,1951,Susanne,40
CA,F,1951,Helen,416
CA,F,1951,Doris,152
CO,F,1951,Diana,108
CO,F,1951,Marilyn,102
CO,F,1951,Margaret,164
CO,F,1951,Teresa,75
CT,F,1951,Gloria,63
CT,F,1951,Eileen,60
CT,F,1951,Mary,623
FL,F,1951,Virginia,152
FL,F,1951,Kathleen,227
FL,F,1951,Marjorie,41
FL,F,1951,Michele,37
GA,F,1951,Mildred,136
GA,F,1951,Dianne,165
GA,F,1951,Anita,98
GA,F,1951,Rhonda,85
GA,F,1951,Jessie,70
GA,F,1951,Ruth,118
GA,F,1951,Lucy,38
GA,F,1951,Sarah,230
GA,F,1951,Nellie,38
GA,F,1951,Minnie,73
GA,F,1951,Mamie,52
GA,F,1951,Hilda,37
HI,F,1951,Donna,60
HI,F,1951,Susan,109
IA,F,1951,Donna,362
IA,F,1951,Marie,45
ID,F,1951,Cynthia,40
IL,F,1951,Judy,553
IL,F,1951,Joy,113
IL,F,1951,Doris,194
IL,F,1951,Jane,446
IL,F,1951,Audrey,92
IL,F,1951,Debbie,90
IN,F,1951,Melissa,37
IN,F,1951,Stephanie,54
IN,F,1951,Lynda,62
KS,F,1951,Joan,57
KS,F,1951,Shirley,138
KS,F,1951,Marla,39
KS,F,1951,Gayle,51
KY,F,1951,Mildred,66
KY,F,1951,Geraldine,75
LA,F,1951,Brenda,818
LA,F,1951,June,61
LA,F,1951,Ellen,67
LA,F,1951,Audrey,81
LA,F,1951,Loretta,69
MA,F,1951,Judith,734
MA,F,1951,Christine,825
MA,F,1951,Lynne,137
MA,F,1951,Wendy,151
MD,F,1951,Paula,112
MD,F,1951,Gwendolyn,74
MD,F,1951,Elaine,87
MD,F,1951,Jane,127
ME,F,1951,Pamela,145
ME,F,1951,Louise,50
MI,F,1951,Janis,137
MI,F,1951,Marcia,374
MI,F,1951,Lynn,370
MI,F,1951,Judy,589
MI,F,1951,Ann,442
MI,F,1951,Maryann,48
MI,F,1951,Doreen,44
MN,F,1951,Elizabeth,287
MN,F,1951,Becky,58
MN,F,1951,Laurie,98
MN,F,1951,Peggy,215
MO,F,1951,Charlene,64
MO,F,1951,Belinda,48
MO,F,1951,Janice,437
MO,F,1951,Evelyn,90
MO,F,1951,Sally,126
MO,F,1951,Marcia,157
MO,F,1951,Joan,218
MO,F,1951,Vivian,55
MS,F,1951,Ernestine,40
MS,F,1951,Marilyn,123
MS,F,1951,Elizabeth,216
MS,F,1951,Bertha,104
MS,F,1951,Margaret,253
MS,F,1951,Shelia,45
NC,F,1951,Irene,53
NC,F,1951,Reba,38
NC,F,1951,Patricia,1517
NC,F,1951,Roberta,46
ND,F,1951,Brenda,51
NE,F,1951,Gayle,40
NE,F,1951,Jeanette,44
NE,F,1951,Charlene,39
NH,F,1951,Ann,48
NJ,F,1951,Suzanne,158
NJ,F,1951,Annette,63
NJ,F,1951,Michele,206
NJ,F,1951,Cheryl,293
NJ,F,1951,Diane,895
NM,F,1951,Laura,55
NM,F,1951,Theresa,80
NM,F,1951,Ramona,37
NM,F,1951,Victoria,40
NY,F,1951,Yolanda,104
NY,F,1951,Maxine,96
NY,F,1951,Randy,48
NY,F,1951,Elsie,71
NY,F,1951,Kathleen,3283
NY,F,1951,Linda,5426
NY,F,1951,Adele,90
NY,F,1951,Cathleen,94
NY,F,1951,Geraldine,433
NY,F,1951,Suzanne,586
NY,F,1951,Mildred,188
OH,F,1951,Alice,277
OH,F,1951,Charlene,211
OH,F,1951,Linda,4102
OH,F,1951,Caroline,38
OH,F,1951,Laverne,38
OH,F,1951,Beverly,744
OH,F,1951,Diana,608
OH,F,1951,Brenda,1024
OH,F,1951,Kathryn,484
OK,F,1951,Judith,126
OK,F,1951,Cathy,122
OR,F,1951,Lois,40
OR,F,1951,Sally,100
PA,F,1951,Dale,57
PA,F,1951,Shelley,118
PA,F,1951,Linda,4902
PA,F,1951,Frances,461
PA,F,1951,Joy,116
PA,F,1951,Adrienne,45
PA,F,1951,Roseanne,40
PA,F,1951,Suzanne,443
PA,F,1951,Ellen,400
PA,F,1951,Marilyn,526
SC,F,1951,Jannie,59
SC,F,1951,Geraldine,87
SC,F,1951,Jeanette,60
SD,F,1951,Donna,117
TN,F,1951,Theresa,80
TN,F,1951,Lillian,53
TN,F,1951,Sue,78
TN,F,1951,Darlene,65
TN,F,1951,Suzanne,50
TN,F,1951,Teresa,255
TN,F,1951,Connie,261
TN,F,1951,Patricia,1353
TX,F,1951,Willie,124
TX,F,1951,Dana,141
TX,F,1951,Lana,121
TX,F,1951,Leslie,91
UT,F,1951,Claudia,42
UT,F,1951,Shirley,44
VA,F,1951,Anita,70
VA,F,1951,Florence,45
VT,F,1951,Elizabeth,45
WA,F,1951,Marcia,145
WA,F,1951,Kathy,190
WA,F,1951,Terri,64
WA,F,1951,Laurel,41
WA,F,1951,Christine,355
WA,F,1951,Terry,79
WA,F,1951,Gayle,97
WI,F,1951,Marjorie,84
WI,F,1951,Kay,158
WV,F,1951,Connie,262
WV,F,1951,Dorothy,92
WV,F,1951,Geraldine,37
WV,F,1951,Regina,50
AK,F,1952,Kathleen,51
AL,F,1952,Willie,154
AL,F,1952,Regina,75
AL,F,1952,Kathryn,93
AR,F,1952,Joyce,217
AR,F,1952,Dorothy,194
AR,F,1952,Lynda,42
AZ,F,1952,Debra,138
CA,F,1952,Bernice,48
CA,F,1952,Shari,42
CA,F,1952,Eva,130
CA,F,1952,Yolanda,391
CA,F,1952,Clara,57
CA,F,1952,Saundra,40
CA,F,1952,Renee,265
CA,F,1952,Gay,51
CA,F,1952,Carol,1724
CA,F,1952,Frances,379
CO,F,1952,Ruth,75
CO,F,1952,Dianne,37
CT,F,1952,Janice,187
CT,F,1952,Valerie,59
DC,F,1952,Janice,91
DC,F,1952,Rose,38
DE,F,1952,Diane,74
FL,F,1952,Sheryl,48
FL,F,1952,Maria,53
FL,F,1952,Donna,396
FL,F,1952,Glenda,120
GA,F,1952,Emma,111
GA,F,1952,Unknown,120
GA,F,1952,Vera,56
GA,F,1952,Susie,69
GA,F,1952,Dale,45
IA,F,1952,Charlene,43
IA,F,1952,Candace,43
IA,F,1952,Jeanne,99
IA,F,1952,Patricia,759
IL,F,1952,Jeanette,136
IL,F,1952,Betsy,43
IL,F,1952,Irene,112
IL,F,1952,June,105
IN,F,1952,Lynne,40
IN,F,1952,Stephanie,74
IN,F,1952,Debbie,86
IN,F,1952,Roberta,135
IN,F,1952,Robin,62
IN,F,1952,Billie,49
KS,F,1952,Catherine,136
KY,F,1952,Patricia,1045
KY,F,1952,Evelyn,74
LA,F,1952,Jacqueline,197
LA,F,1952,Deborah,864
LA,F,1952,Faye,59
LA,F,1952,Vicki,76
LA,F,1952,Ida,51
MA,F,1952,Marcia,186
MA,F,1952,Virginia,203
MA,F,1952,Lillian,40
MA,F,1952,Maryellen,37
MA,F,1952,Jeanne,232
MA,F,1952,Dolores,45
MA,F,1952,Claire,127
MD,F,1952,Beverly,183
MD,F,1952,Jane,146
ME,F,1952,Jean,70
ME,F,1952,Susan,274
ME,F,1952,Ruth,43
ME,F,1952,Gail,110
MI,F,1952,Angela,90
MI,F,1952,Mary,2962
MI,F,1952,Ann,464
MI,F,1952,Marsha,286
MI,F,1952,Wendy,231
MI,F,1952,Gwendolyn,113
MI,F,1952,Glenda,82
MI,F,1952,Geraldine,112
MN,F,1952,Susan,1187
MN,F,1952,Robin,56
MN,F,1952,Joyce,205
MN,F,1952,Jeanne,185
MO,F,1952,Regina,64
MO,F,1952,Michele,60
MS,F,1952,Willie,198
MS,F,1952,Beverly,179
MS,F,1952,Gloria,337
MT,F,1952,Christine,56
NC,F,1952,Paulette,71
NC,F,1952,Jacqueline,198
NC,F,1952,Audrey,74
ND,F,1952,Colleen,43
ND,F,1952,Carol,137
NE,F,1952,Nancy,338
NE,F,1952,Betty,87
NE,F,1952,Debra,323
NH,F,1952,Nancy,150
NH,F,1952,Christine,44
NJ,F,1952,Jeanette,73
NJ,F,1952,Donna,873
NJ,F,1952,Leslie,152
NJ,F,1952,Dawn,60
NJ,F,1952,Anne,235
NJ,F,1952,Sarah,65
NJ,F,1952,Regina,101
NM,F,1952,Katherine,55
NM,F,1952,Jo,45
NY,F,1952,Annmarie,64
NY,F,1952,Ruby,38
NY,F,1952,Mildred,218
NY,F,1952,Gina,45
NY,F,1952,Alicia,87
NY,F,1952,Charlotte,142
NY,F,1952,Kay,69
NY,F,1952,Teresa,381
NY,F,1952,Migdalia,73
NY,F,1952,Janis,139
NY,F,1952,Randy,74
NY,F,1952,Carla,115
NY,F,1952,Norma,258
NY,F,1952,Antonia,62
NY,F,1952,Rosanne,135
OH,F,1952,Jane,624
OH,F,1952,Kathryn,468
OH,F,1952,Vicki,531
OH,F,1952,Annette,88
OK,F,1952,Kay,51
OK,F,1952,Evelyn,43
OK,F,1952,Catherine,83
OR,F,1952,Judy,164
OR,F,1952,Terri,47
OR,F,1952,Ann,78
PA,F,1952,Lee,47
PA,F,1952,Annmarie,41
PA,F,1952,Ann,637
PA,F,1952,Harriet,71
PA,F,1952,Marguerite,77
PA,F,1952,Rosemarie,120
PA,F,1952,Ginger,41
PA,F,1952,Frances,387
PA,F,1952,Lucy,74
PA,F,1952,Janet,1195
PA,F,1952,Dolores,260
PA,F,1952,Crystal,43
PA,F,1952,Holly,112
RI,F,1952,Jeanne,42
SC,F,1952,Claudia,40
SC,F,1952,Catherine,185
TN,F,1952,Yvonne,60
TN,F,1952,Margie,50
TN,F,1952,Gwendolyn,134
TN,F,1952,Roberta,39
TX,F,1952,Sharron,47
TX,F,1952,Diane,545
TX,F,1952,Wilma,76
TX,F,1952,Benita,43
TX,F,1952,Ernestine,49
TX,F,1952,Laurie,106
TX,F,1952,Myra,58
TX,F,1952,Carmen,253
TX,F,1952,Ernestina,50
TX,F,1952,Sheri,45
TX,F,1952,Jackie,172
UT,F,1952,Wendy,72
VA,F,1952,Victoria,95
VA,F,1952,Ruth,170
VA,F,1952,Veronica,53
VA,F,1952,Debbie,37
VT,F,1952,Karen,45
WA,F,1952,Deborah,693
WA,F,1952,Ann,139
WA,F,1952,Jean,109
WA,F,1952,Rose,60
WA,F,1952,Irene,40
WA,F,1952,Joyce,128
WA,F,1952,Dianna,38
WA,F,1952,Eileen,41
WI,F,1952,Donna,496
WI,F,1952,Lori,44
WI,F,1952,Rebecca,153
WI,F,1952,Jane,463
WI,F,1952,Colleen,157
WV,F,1952,Shirley,176
WV,F,1952,Pamela,352
AL,F,1953,Josephine,52
AL,F,1953,Evelyn,121
AL,F,1953,Emily,43
AL,F,1953,Cheryl,107
AL,F,1953,Judith,88
AR,F,1953,Catherine,73
AZ,F,1953,Debra,233
CA,F,1953,Janette,67
CA,F,1953,Jackie,136
CA,F,1953,Laura,861
CA,F,1953,Margarita,85
CA,F,1953,Carlene,39
CA,F,1953,Laurie,589
CA,F,1953,Belinda,123
CA,F,1953,Crystal,59
CA,F,1953,Cassandra,48
CA,F,1953,Lorraine,323
CA,F,1953,Cherie,80
CA,F,1953,Cathy,488
CO,F,1953,Catherine,107
CO,F,1953,Mary,574
CO,F,1953,Helen,59
CT,F,1953,Marie,94
DC,F,1953,Debra,180
DE,F,1953,Gail,38
FL,F,1953,Connie,123
FL,F,1953,Loretta,59
FL,F,1953,Rhonda,114
FL,F,1953,Ruth,111
GA,F,1953,Constance,82
GA,F,1953,Terry,57
HI,F,1953,Shirley,38
HI,F,1953,Janice,64
IA,F,1953,Marie,41
IA,F,1953,Kristine,49
IA,F,1953,Jacqueline,99
IA,F,1953,Karen,483
ID,F,1953,Mary,184
ID,F,1953,Katherine,41
IL,F,1953,Cathy,401
IL,F,1953,Barbara,2205
IL,F,1953,Toni,131
IL,F,1953,Gladys,43
IL,F,1953,Vivian,89
IL,F,1953,Jackie,61
IN,F,1953,Lisa,125
IN,F,1953,Lynn,122
IN,F,1953,Annette,47
IN,F,1953,Vicky,92
IN,F,1953,Susan,1070
IN,F,1953,Elizabeth,353
IN,F,1953,Jean,177
IN,F,1953,Sarah,103
IN,F,1953,Anita,163
KS,F,1953,Karen,386
KS,F,1953,Sharon,283
KY,F,1953,Shelia,120
KY,F,1953,Thelma,48
KY,F,1953,Elizabeth,286
KY,F,1953,Gail,76
KY,F,1953,Lana,45
LA,F,1953,Diana,118
LA,F,1953,Robin,49
LA,F,1953,Julie,88
LA,F,1953,Phyllis,128
LA,F,1953,Willie,77
LA,F,1953,Sylvia,90
MA,F,1953,Lee,64
MA,F,1953,Rosemary,118
MD,F,1953,Michelle,67
MD,F,1953,Cheryl,178
ME,F,1953,Catherine,93
ME,F,1953,Carolyn,39
ME,F,1953,Sally,50
ME,F,1953,Suzanne,50
MI,F,1953,Lillian,52
MI,F,1953,Esther,54
MI,F,1953,Debbie,120
MI,F,1953,Laura,462
MI,F,1953,June,108
MI,F,1953,Janet,909
MI,F,1953,Holly,83
MI,F,1953,Denise,1070
MN,F,1953,Lisa,49
MN,F,1953,Amy,40
MN,F,1953,Lynn,233
MN,F,1953,Cindy,85
MN,F,1953,Elaine,98
MO,F,1953,Jill,88
MO,F,1953,Rose,151
MS,F,1953,Shelia,56
MS,F,1953,Nancy,218
MT,F,1953,Betty,41
NC,F,1953,Denise,149
NC,F,1953,Nellie,38
NC,F,1953,Kathy,739
NC,F,1953,Janie,78
NC,F,1953,Ruth,134
NC,F,1953,Peggy,369
NC,F,1953,Carla,40
NC,F,1953,Stephanie,48
NC,F,1953,Loretta,73
NC,F,1953,Katie,64
NC,F,1953,Lynn,72
NC,F,1953,Vera,59
ND,F,1953,Brenda,70
NE,F,1953,Carolyn,73
NE,F,1953,Carla,39
NE,F,1953,Diana,65
NE,F,1953,Barbara,331
NE,F,1953,Gloria,44
NJ,F,1953,Paula,162
NM,F,1953,Maria,88
NY,F,1953,Madeline,169
NY,F,1953,Penelope,62
NY,F,1953,Helene,151
NY,F,1953,Margaret,1871
NY,F,1953,Janette,43
NY,F,1953,Mildred,232
NY,F,1953,Carla,106
NY,F,1953,Cheryl,845
NY,F,1953,Annie,37
NY,F,1953,Dorothy,590
OH,F,1953,Melissa,116
OH,F,1953,Penelope,42
OH,F,1953,Maria,121
OH,F,1953,Charlotte,169
OH,F,1953,Lois,239
OH,F,1953,Beth,263
OK,F,1953,Kathy,263
OK,F,1953,Gwendolyn,44
OK,F,1953,Wilma,38
OR,F,1953,Deborah,362
OR,F,1953,Debra,581
OR,F,1953,Terri,51
PA,F,1953,Melanie,96
PA,F,1953,Caroline,54
PA,F,1953,Virginia,433
PA,F,1953,Susan,3374
PA,F,1953,Phyllis,262
PA,F,1953,Trudy,52
PA,F,1953,Yvonne,198
RI,F,1953,Jo,53
SC,F,1953,Delores,78
SC,F,1953,Vivian,97
SC,F,1953,Constance,39
SD,F,1953,Mary,313
TN,F,1953,Sylvia,66
TN,F,1953,Elaine,67
TN,F,1953,Ann,116
TN,F,1953,Nina,37
TX,F,1953,Patti,171
TX,F,1953,Joy,143
TX,F,1953,Sylvia,840
TX,F,1953,Rosalinda,164
TX,F,1953,Priscilla,94
TX,F,1953,Aurora,107
TX,F,1953,Sheila,306
TX,F,1953,Tanya,44
UT,F,1953,Diana,49
UT,F,1953,Christine,132
VA,F,1953,Elaine,73
VA,F,1953,Belinda,62
VA,F,1953,Geraldine,56
VA,F,1953,Regina,76
VA,F,1953,Lucy,51
VA,F,1953,Lois,105
VA,F,1953,Jennifer,68
VA,F,1953,Janie,42
VA,F,1953,Rita,166
WA,F,1953,Katherine,130
WA,F,1953,Brenda,102
WA,F,1953,Anita,70
WA,F,1953,Teri,39
WA,F,1953,Kathleen,467
WI,F,1953,Leslie,53
WI,F,1953,Maureen,95
WI,F,1953,June,50
WI,F,1953,Kathryn,285
WI,F,1953,Pamela,566
WI,F,1953,Bonnie,351
WV,F,1953,Paula,108
WV,F,1953,Judy,221
AL,F,1954,Billie,42
AL,F,1954,Constance,55
AL,F,1954,Gail,85
AR,F,1954,Gail,61
AR,F,1954,Diane,115
AR,F,1954,Cathy,110
AR,F,1954,Theresa,45
CA,F,1954,Gloria,799
CA,F,1954,Lynda,208
CA,F,1954,Karin,64
CA,F,1954,Eleanor,100
CA,F,1954,Marjorie,154
CA,F,1954,Tracy,83
CA,F,1954,Colette,37
CA,F,1954,Marie,428
CA,F,1954,Annette,190
CA,F,1954,Lorna,83
CA,F,1954,Tamara,67
CA,F,1954,Francine,74
CA,F,1954,Jeanne,286
CA,F,1954,Lois,197
CA,F,1954,Janette,71
CA,F,1954,Melinda,310
CA,F,1954,Lynn,572
CO,F,1954,Rita,70
CO,F,1954,Jacqueline,47
CT,F,1954,Mary,749
CT,F,1954,Michele,100
DC,F,1954,Donna,207
FL,F,1954,Joann,40
FL,F,1954,Judy,229
FL,F,1954,Pamela,533
FL,F,1954,Jean,100
FL,F,1954,Penny,53
GA,F,1954,Toni,39
GA,F,1954,Minnie,73
GA,F,1954,Geneva,44
GA,F,1954,Peggy,276
GA,F,1954,Evelyn,146
GA,F,1954,Sheila,259
GA,F,1954,Deborah,1543
GA,F,1954,Alma,49
IA,F,1954,Joann,66
IA,F,1954,Christine,150
IA,F,1954,Karen,474
ID,F,1954,Sandra,101
IL,F,1954,Doreen,41
IL,F,1954,Corinne,38
IL,F,1954,Paulette,95
IL,F,1954,Monica,126
IL,F,1954,Kim,178
IN,F,1954,Joy,75
IN,F,1954,Judith,355
IN,F,1954,Linda,1466
IN,F,1954,Lori,53
IN,F,1954,Sue,243
IN,F,1954,Georgia,37
IN,F,1954,Ellen,91
IN,F,1954,Kathy,633
KS,F,1954,Rebecca,274
KS,F,1954,Frances,45
KS,F,1954,Judith,126
KS,F,1954,Pamela,405
KY,F,1954,Sharon,625
KY,F,1954,Teresa,362
KY,F,1954,Lynn,70
KY,F,1954,Donna,683
KY,F,1954,Thelma,49
LA,F,1954,Evelyn,132
LA,F,1954,Julia,78
LA,F,1954,Emily,38
LA,F,1954,Norma,53
LA,F,1954,Virginia,146
LA,F,1954,Dolores,40
LA,F,1954,Rita,153
LA,F,1954,Dianna,68
LA,F,1954,Jan,76
MA,F,1954,Shirley,112
MA,F,1954,Lynn,161
MA,F,1954,Marian,242
MA,F,1954,Maria,156
MA,F,1954,Melanie,38
MD,F,1954,Anne,98
MD,F,1954,Frances,121
MD,F,1954,Bonita,37
MD,F,1954,Joann,91
MD,F,1954,Angela,98
MD,F,1954,Rebecca,125
MD,F,1954,Wanda,173
MD,F,1954,Martha,106
ME,F,1954,Marcia,38
ME,F,1954,Marilyn,39
MI,F,1954,Beverly,524
MI,F,1954,Jean,370
MI,F,1954,Theresa,408
MI,F,1954,Karin,40
MI,F,1954,Maxine,44
MN,F,1954,Bonnie,248
MN,F,1954,Lois,105
MN,F,1954,Jean,364
MN,F,1954,Gail,242
MN,F,1954,Kay,61
MN,F,1954,Rhonda,81
MN,F,1954,Roxanne,155
MO,F,1954,Joanne,56
MO,F,1954,Andrea,38
MS,F,1954,Cynthia,233
MS,F,1954,Carrie,74
NC,F,1954,Catherine,248
NC,F,1954,Deborah,1738
NC,F,1954,Dawn,38
NC,F,1954,Irene,38
NC,F,1954,Patricia,1335
NC,F,1954,Alice,255
ND,F,1954,Donna,73
ND,F,1954,Rita,40
NE,F,1954,Michelle,42
NJ,F,1954,Lee,39
NJ,F,1954,Phyllis,138
NJ,F,1954,Robyn,43
NJ,F,1954,Florence,66
NJ,F,1954,Lisa,174
NJ,F,1954,Alice,149
NJ,F,1954,Jayne,53
NJ,F,1954,Carolyn,192
NM,F,1954,Carmen,40
NM,F,1954,Donna,114
NM,F,1954,Darlene,42
NM,F,1954,Sharon,105
NM,F,1954,Carol,88
NM,F,1954,Margaret,92
NY,F,1954,Isabel,54
NY,F,1954,Rhonda,224
NY,F,1954,Jeannie,40
NY,F,1954,Michele,854
NY,F,1954,Melody,123
NY,F,1954,Concetta,58
NY,F,1954,Colleen,374
NY,F,1954,Blanca,39
NY,F,1954,Vera,41
OH,F,1954,Nora,58
OH,F,1954,Kathi,48
OH,F,1954,Jacquelyn,104
OH,F,1954,Colleen,167
OH,F,1954,Loretta,203
OK,F,1954,Donna,430
OK,F,1954,Patti,54
OK,F,1954,Lisa,74
OR,F,1954,Michelle,43
OR,F,1954,Mary,459
PA,F,1954,Dorothea,38
PA,F,1954,Mildred,89
PA,F,1954,Margaret,1267
PA,F,1954,Charlene,237
PA,F,1954,Christina,102
PA,F,1954,Dana,58
PA,F,1954,Janet,1213
PA,F,1954,Patrice,101
PA,F,1954,Natalie,38
PA,F,1954,Doreen,82
PA,F,1954,Faye,55
SC,F,1954,Shirley,427
SC,F,1954,Annie,176
SC,F,1954,Sheryl,41
SC,F,1954,Gloria,293
SD,F,1954,Judith,46
SD,F,1954,Beverly,47
TN,F,1954,Betty,443
TN,F,1954,Janice,521
TN,F,1954,Sherrie,62
TN,F,1954,Marjorie,45
TX,F,1954,Lillian,88
TX,F,1954,Robin,257
TX,F,1954,Jessie,45
TX,F,1954,Eva,251
TX,F,1954,Evelyn,265
TX,F,1954,Kay,240
TX,F,1954,Willie,91
TX,F,1954,Kathy,782
TX,F,1954,Patti,197
TX,F,1954,Consuelo,79
TX,F,1954,Kathi,43
TX,F,1954,Flora,40
UT,F,1954,Katherine,38
UT,F,1954,Karen,225
VA,F,1954,Jennifer,88
VA,F,1954,Emily,43
VA,F,1954,Teresa,342
VA,F,1954,Susan,808
VA,F,1954,Veronica,38
VA,F,1954,Faye,59
VA,F,1954,Melissa,41
VA,F,1954,Rhonda,165
VA,F,1954,Kathy,394
VT,F,1954,Brenda,44
WA,F,1954,Joyce,116
WA,F,1954,Jean,115
WA,F,1954,Lorraine,42
WA,F,1954,Vickie,131
WA,F,1954,Mary,791
WI,F,1954,Lynette,43
WI,F,1954,Sheryl,61
WI,F,1954,Kay,152
WI,F,1954,Dawn,185
WI,F,1954,Ann,366
WI,F,1954,Penny,65
WI,F,1954,Maureen,92
WV,F,1954,Jacqueline,58
WV,F,1954,Norma,37
AL,F,1955,Brenda,785
AL,F,1955,Sally,52
AL,F,1955,Jacqueline,183
AL,F,1955,Bessie,44
AL,F,1955,Lois,60
AL,F,1955,Karen,381
AR,F,1955,Theresa,61
AR,F,1955,Phyllis,97
AR,F,1955,Barbara,304
AR,F,1955,Janice,190
AZ,F,1955,Julia,40
AZ,F,1955,Juanita,44
AZ,F,1955,Donna,112
CA,F,1955,Kerry,107
CA,F,1955,Sara,125
CA,F,1955,Joanna,44
CA,F,1955,Patsy,72
CA,F,1955,Stacey,85
CA,F,1955,Maureen,287
CA,F,1955,Lucinda,58
CA,F,1955,Janelle,42
CA,F,1955,Arlene,152
CA,F,1955,Naomi,71
CO,F,1955,Donna,211
CT,F,1955,Dorothy,61
CT,F,1955,Betty,49
CT,F,1955,Constance,40
CT,F,1955,Marcia,67
CT,F,1955,Tina,42
DC,F,1955,Anita,37
DC,F,1955,Wendy,38
FL,F,1955,Annie,105
FL,F,1955,Stephanie,92
FL,F,1955,Yvonne,101
FL,F,1955,Joanne,50
FL,F,1955,Maria,77
FL,F,1955,Marion,43
FL,F,1955,Johnnie,43
FL,F,1955,Janice,329
GA,F,1955,Iris,38
GA,F,1955,Janie,63
GA,F,1955,Daisy,41
GA,F,1955,Priscilla,54
GA,F,1955,Veronica,57
GA,F,1955,Kimberly,44
HI,F,1955,Diane,63
HI,F,1955,Denise,37
IA,F,1955,Lois,63
IA,F,1955,Margaret,193
IA,F,1955,Constance,87
IA,F,1955,Jo,79
IA,F,1955,Susan,846
IL,F,1955,Teresa,502
IL,F,1955,Gretchen,37
IL,F,1955,Kathleen,1499
IL,F,1955,Kathryn,433
IL,F,1955,Ramona,74
